pdbid,labels,predictions
7dco_C,5,0.991
7dco_C,6,0.0
7dco_C,7,0.0
7dco_C,8,0.0
7dco_C,9,0.0
7emj_D,0,0.936
7emj_D,1,0.0
7emj_D,2,0.0
7emj_D,3,0.0
7emj_D,4,0.0
7emj_D,5,0.99
7emj_D,6,0.0
7emj_D,7,0.0
7emj_D,8,0.0
7emj_D,9,0.0
7dco_M,0,0.0
7dco_M,1,0.0
7dco_M,2,0.0
7dco_M,3,0.0
7dco_M,4,0.0
7dco_M,5,0.813
7dco_M,6,0.0
7dco_M,7,0.0
7dco_M,8,0.0
7dco_M,9,1.0
7en6_A,0,0.0
7en6_A,1,0.0
7en6_A,2,0.0
7en6_A,3,0.0
7en6_A,4,0.0
7en6_A,5,0.0
7en6_A,6,0.0
7en6_A,7,0.606
7en6_A,8,0.605
7en6_A,9,0.655
7dco_N,0,0.0
7dco_N,1,0.0
7dco_N,2,0.0
7dco_N,3,0.0
7dco_N,4,0.0
7dco_N,5,0.0
7dco_N,6,0.0
7dco_N,7,0.0
7dco_N,8,0.0
7dco_N,9,1.0
7en6_D,0,0.609
7en6_D,1,0.0
7en6_D,2,0.0
7en6_D,3,0.0
7en6_D,4,0.0
7en6_D,5,0.0
7en6_D,6,0.0
7en6_D,7,0.841
7en6_D,8,0.768
7en6_D,9,0.564
7dco_Q,0,0.0
7dco_Q,1,0.0
7dco_Q,2,0.0
7dco_Q,3,0.0
7dco_Q,4,0.0
7dco_Q,5,0.0
7dco_Q,6,0.0
7dco_Q,7,0.0
7dco_Q,8,0.0
7dco_Q,9,1.0
7enu_A,0,0.0
7enu_A,1,0.0
7enu_A,2,0.888
7enu_A,3,0.75
7enu_A,4,0.985
7enu_A,5,0.0
7enu_A,6,0.0
7enu_A,7,0.0
7enu_A,8,0.0
7enu_A,9,0.543
7dco_R,0,0.0
7dco_R,1,0.0
7dco_R,2,0.0
7dco_R,3,0.0
7dco_R,4,0.0
7dco_R,5,0.0
7dco_R,6,0.0
7dco_R,7,0.0
7dco_R,8,0.0
7dco_R,9,1.0
7epq_A,0,0.852
7epq_A,1,0.0
7epq_A,2,0.0
7epq_A,3,0.0
7epq_A,4,0.0
7epq_A,5,0.934
7epq_A,6,0.0
7epq_A,7,0.919
7epq_A,8,0.851
7epq_A,9,0.0
7epq_A,0,0.852
7epq_A,1,0.0
7epq_A,2,0.0
7epq_A,3,0.0
7epq_A,4,0.0
7epq_A,5,0.934
7epq_A,6,0.0
7epq_A,7,0.919
7epq_A,8,0.851
7epq_A,9,0.0
7dco_u,0,0.0
7dco_u,1,0.0
7dco_u,2,0.0
7dco_u,3,0.0
7dco_u,4,0.0
7dco_u,5,0.0
7dco_u,6,0.0
7dco_u,7,0.0
7dco_u,8,0.0
7dco_u,9,1.0
7epq_B,0,0.885
7epq_B,1,0.0
7epq_B,2,0.0
7epq_B,3,0.0
7epq_B,4,0.0
7epq_B,5,0.975
7epq_B,6,0.0
7epq_B,7,0.922
7epq_B,8,0.851
7epq_B,9,0.0
7epq_B,0,0.885
7epq_B,1,0.0
7epq_B,2,0.0
7epq_B,3,0.0
7epq_B,4,0.0
7epq_B,5,0.975
7epq_B,6,0.0
7epq_B,7,0.922
7epq_B,8,0.851
7epq_B,9,0.0
7dco_v,0,0.0
7dco_v,1,0.0
7dco_v,2,0.0
7dco_v,3,0.0
7dco_v,4,0.0
7dco_v,5,0.0
7dco_v,6,0.0
7dco_v,7,0.0
7dco_v,8,0.0
7dco_v,9,1.0
7eq7_A,0,0.996
7eq7_A,1,0.0
7eq7_A,2,0.0
7eq7_A,3,0.0
7eq7_A,4,0.0
7eq7_A,5,0.0
7eq7_A,6,0.0
7eq7_A,7,0.0
7eq7_A,8,0.0
7eq7_A,9,0.0
7dcy_A,0,0.873
7dcy_A,1,0.0
7dcy_A,2,0.0
7dcy_A,3,0.0
7dcy_A,4,0.0
7dcy_A,5,0.985
7dcy_A,6,0.581
7dcy_A,7,0.0
7dcy_A,8,0.0
7dcy_A,9,0.0
7eqm_A,0,0.866
7eqm_A,1,0.0
7eqm_A,2,0.0
7eqm_A,3,0.0
7eqm_A,4,0.0
7eqm_A,5,0.0
7eqm_A,6,0.0
7eqm_A,7,0.0
7eqm_A,8,0.0
7eqm_A,9,0.0
7ddw_A,0,0.0
7ddw_A,1,0.0
7ddw_A,2,0.0
7ddw_A,3,0.864
7ddw_A,4,0.954
7ddw_A,5,0.0
7ddw_A,6,0.95
7ddw_A,7,0.0
7ddw_A,8,0.0
7ddw_A,9,0.0
7equ_A,0,0.0
7equ_A,1,0.0
7equ_A,2,0.883
7equ_A,3,0.743
7equ_A,4,0.986
7equ_A,5,0.0
7equ_A,6,0.0
7equ_A,7,0.0
7equ_A,8,0.0
7equ_A,9,0.543
7deo_A,0,0.897
7deo_A,1,0.0
7deo_A,2,0.0
7deo_A,3,0.0
7deo_A,4,0.0
7deo_A,5,0.0
7deo_A,6,0.0
7deo_A,7,0.0
7deo_A,8,0.0
7deo_A,9,0.666
7eqv_A,0,0.0
7eqv_A,1,0.563
7eqv_A,2,0.0
7eqv_A,3,0.718
7eqv_A,4,0.913
7eqv_A,5,0.0
7eqv_A,6,0.927
7eqv_A,7,0.0
7eqv_A,8,0.0
7eqv_A,9,1.0
7deo_C,0,0.904
7deo_C,1,0.0
7deo_C,2,0.0
7deo_C,3,0.0
7deo_C,4,0.0
7deo_C,5,0.0
7deo_C,6,0.0
7deo_C,7,0.0
7deo_C,8,0.0
7deo_C,9,0.644
7ern_C,0,0.549
7ern_C,1,0.601
7ern_C,2,0.0
7ern_C,3,0.0
7ern_C,4,0.705
7ern_C,5,0.832
7ern_C,6,0.986
7ern_C,7,0.0
7ern_C,8,0.0
7ern_C,9,0.81
7dg2_A,0,0.0
7dg2_A,1,0.0
7dg2_A,2,0.0
7dg2_A,3,0.0
7dg2_A,4,0.0
7dg2_A,5,0.0
7dg2_A,6,0.0
7dg2_A,7,0.0
7dg2_A,8,0.0
7dg2_A,9,1.0
7eul_A,0,0.895
7eul_A,1,0.578
7eul_A,2,0.0
7eul_A,3,0.0
7eul_A,4,0.599
7eul_A,5,0.908
7eul_A,6,0.986
7eul_A,7,0.0
7eul_A,8,0.0
7eul_A,9,0.942
7dgk_A,0,0.0
7dgk_A,1,0.0
7dgk_A,2,0.972
7dgk_A,3,0.0
7dgk_A,4,0.592
7dgk_A,5,0.0
7dgk_A,6,0.0
7dgk_A,7,0.0
7dgk_A,8,0.0
7dgk_A,9,0.75
7eun_B,0,0.91
7eun_B,1,0.565
7eun_B,2,0.0
7eun_B,3,0.0
7eun_B,4,0.0
7eun_B,5,0.93
7eun_B,6,0.986
7eun_B,7,0.0
7eun_B,8,0.0
7eun_B,9,0.91
7eun_B,0,0.91
7eun_B,1,0.565
7eun_B,2,0.0
7eun_B,3,0.0
7eun_B,4,0.0
7eun_B,5,0.93
7eun_B,6,0.986
7eun_B,7,0.0
7eun_B,8,0.0
7eun_B,9,0.91
7dgn_A,0,0.0
7dgn_A,1,0.0
7dgn_A,2,0.969
7dgn_A,3,0.0
7dgn_A,4,0.564
7dgn_A,5,0.0
7dgn_A,6,0.0
7dgn_A,7,0.0
7dgn_A,8,0.0
7dgn_A,9,0.761
7euq_A,0,0.838
7euq_A,1,0.597
7euq_A,2,0.0
7euq_A,3,0.0
7euq_A,4,0.665
7euq_A,5,0.779
7euq_A,6,0.987
7euq_A,7,0.0
7euq_A,8,0.0
7euq_A,9,0.927
7euq_A,0,0.838
7euq_A,1,0.597
7euq_A,2,0.0
7euq_A,3,0.0
7euq_A,4,0.665
7euq_A,5,0.779
7euq_A,6,0.987
7euq_A,7,0.0
7euq_A,8,0.0
7euq_A,9,0.927
7dhw_A,0,0.514
7dhw_A,1,0.0
7dhw_A,2,0.0
7dhw_A,3,0.0
7dhw_A,4,0.0
7dhw_A,5,0.993
7dhw_A,6,0.0
7dhw_A,7,0.0
7dhw_A,8,0.0
7dhw_A,9,0.0
7eus_A,0,0.0
7eus_A,1,0.0
7eus_A,2,0.814
7eus_A,3,0.902
7eus_A,4,0.965
7eus_A,5,0.0
7eus_A,6,0.875
7eus_A,7,0.0
7eus_A,8,0.0
7eus_A,9,0.0
7dhy_B,0,0.0
7dhy_B,1,0.0
7dhy_B,2,0.0
7dhy_B,3,0.0
7dhy_B,4,0.0
7dhy_B,5,0.0
7dhy_B,6,0.0
7dhy_B,7,0.0
7dhy_B,8,0.0
7dhy_B,9,1.0
7eus_B,0,0.0
7eus_B,1,0.0
7eus_B,2,0.828
7eus_B,3,0.902
7eus_B,4,0.963
7eus_B,5,0.0
7eus_B,6,0.874
7eus_B,7,0.0
7eus_B,8,0.0
7eus_B,9,0.0
7dhz_A,0,0.0
7dhz_A,1,0.0
7dhz_A,2,0.0
7dhz_A,3,0.0
7dhz_A,4,0.0
7dhz_A,5,0.0
7dhz_A,6,0.0
7dhz_A,7,0.0
7dhz_A,8,0.0
7dhz_A,9,1.0
7evg_A,0,0.696
7evg_A,1,0.0
7evg_A,2,0.0
7evg_A,3,0.0
7evg_A,4,0.0
7evg_A,5,0.951
7evg_A,6,0.0
7evg_A,7,0.0
7evg_A,8,0.0
7evg_A,9,0.0
7dhz_B,0,0.0
7dhz_B,1,0.0
7dhz_B,2,0.0
7dhz_B,3,0.0
7dhz_B,4,0.815
7dhz_B,5,0.0
7dhz_B,6,0.0
7dhz_B,7,0.0
7dhz_B,8,0.0
7dhz_B,9,1.0
7evo_C,0,0.0
7evo_C,1,0.0
7evo_C,2,0.0
7evo_C,3,0.0
7evo_C,4,0.0
7evo_C,5,0.0
7evo_C,6,0.0
7evo_C,7,0.0
7evo_C,8,0.0
7evo_C,9,1.0
7dic_A,0,0.841
7dic_A,1,0.0
7dic_A,2,0.0
7dic_A,3,0.0
7dic_A,4,0.0
7dic_A,5,0.983
7dic_A,6,0.532
7dic_A,7,0.0
7dic_A,8,0.0
7dic_A,9,0.0
7exc_B,0,0.948
7exc_B,1,0.0
7exc_B,2,0.0
7exc_B,3,0.0
7exc_B,4,0.0
7exc_B,5,0.989
7exc_B,6,0.0
7exc_B,7,0.0
7exc_B,8,0.0
7exc_B,9,0.0
7die_A,0,0.866
7die_A,1,0.648
7die_A,2,0.0
7die_A,3,0.746
7die_A,4,0.96
7die_A,5,0.674
7die_A,6,0.697
7die_A,7,0.0
7die_A,8,0.0
7die_A,9,0.544
7exc_D,0,0.936
7exc_D,1,0.0
7exc_D,2,0.0
7exc_D,3,0.0
7exc_D,4,0.0
7exc_D,5,0.99
7exc_D,6,0.0
7exc_D,7,0.0
7exc_D,8,0.0
7exc_D,9,0.0
7diy_A,0,0.0
7diy_A,1,0.0
7diy_A,2,0.0
7diy_A,3,0.0
7diy_A,4,0.0
7diy_A,5,0.0
7diy_A,6,0.0
7diy_A,7,0.0
7diy_A,8,0.0
7diy_A,9,0.999
7exk_A,0,0.0
7exk_A,1,0.0
7exk_A,2,0.996
7exk_A,3,0.0
7exk_A,4,0.613
7exk_A,5,0.0
7exk_A,6,0.0
7exk_A,7,0.0
7exk_A,8,0.0
7exk_A,9,0.0
7dnm_A,0,0.0
7dnm_A,1,0.629
7dnm_A,2,0.0
7dnm_A,3,0.0
7dnm_A,4,0.729
7dnm_A,5,0.804
7dnm_A,6,0.982
7dnm_A,7,0.904
7dnm_A,8,0.822
7dnm_A,9,0.965
7ey3_A,0,0.997
7ey3_A,1,0.0
7ey3_A,2,0.0
7ey3_A,3,0.0
7ey3_A,4,0.0
7ey3_A,5,0.0
7ey3_A,6,0.0
7ey3_A,7,0.0
7ey3_A,8,0.0
7ey3_A,9,1.0
7ey3_A,0,0.997
7ey3_A,1,0.0
7ey3_A,2,0.0
7ey3_A,3,0.0
7ey3_A,4,0.0
7ey3_A,5,0.0
7ey3_A,6,0.0
7ey3_A,7,0.0
7ey3_A,8,0.0
7ey3_A,9,1.0
7dog_A,0,0.0
7dog_A,1,0.673
7dog_A,2,0.0
7dog_A,3,0.0
7dog_A,4,0.693
7dog_A,5,0.638
7dog_A,6,0.972
7dog_A,7,0.0
7dog_A,8,0.0
7dog_A,9,0.87
7eyr_A,0,0.0
7eyr_A,1,0.0
7eyr_A,2,0.0
7eyr_A,3,0.897
7eyr_A,4,0.967
7eyr_A,5,0.0
7eyr_A,6,0.818
7eyr_A,7,0.0
7eyr_A,8,0.0
7eyr_A,9,0.0
7dog_B,0,0.0
7dog_B,1,0.672
7dog_B,2,0.0
7dog_B,3,0.0
7dog_B,4,0.696
7dog_B,5,0.658
7dog_B,6,0.972
7dog_B,7,0.0
7dog_B,8,0.0
7dog_B,9,0.863
7eyr_B,0,0.0
7eyr_B,1,0.0
7eyr_B,2,0.0
7eyr_B,3,0.897
7eyr_B,4,0.967
7eyr_B,5,0.0
7eyr_B,6,0.806
7eyr_B,7,0.0
7eyr_B,8,0.0
7eyr_B,9,0.0
7dol_A,0,0.769
7dol_A,1,0.0
7dol_A,2,0.0
7dol_A,3,0.0
7dol_A,4,0.0
7dol_A,5,0.988
7dol_A,6,0.525
7dol_A,7,0.0
7dol_A,8,0.0
7dol_A,9,0.0
7eyr_C,0,0.0
7eyr_C,1,0.0
7eyr_C,2,0.0
7eyr_C,3,0.9
7eyr_C,4,0.967
7eyr_C,5,0.0
7eyr_C,6,0.803
7eyr_C,7,0.0
7eyr_C,8,0.0
7eyr_C,9,0.825
7dop_A,0,0.0
7dop_A,1,0.0
7dop_A,2,0.0
7dop_A,3,0.0
7dop_A,4,0.0
7dop_A,5,0.975
7dop_A,6,0.596
7dop_A,7,0.0
7dop_A,8,0.0
7dop_A,9,0.978
7eyr_D,0,0.0
7eyr_D,1,0.0
7eyr_D,2,0.0
7eyr_D,3,0.902
7eyr_D,4,0.965
7eyr_D,5,0.0
7eyr_D,6,0.783
7eyr_D,7,0.0
7eyr_D,8,0.0
7eyr_D,9,0.0
7dp3_A,0,0.0
7dp3_A,1,0.0
7dp3_A,2,0.0
7dp3_A,3,0.0
7dp3_A,4,0.0
7dp3_A,5,0.0
7dp3_A,6,0.0
7dp3_A,7,0.0
7dp3_A,8,0.0
7dp3_A,9,1.0
7eys_C,0,0.0
7eys_C,1,0.0
7eys_C,2,0.0
7eys_C,3,0.898
7eys_C,4,0.968
7eys_C,5,0.0
7eys_C,6,0.815
7eys_C,7,0.0
7eys_C,8,0.0
7eys_C,9,0.0
7dpd_B,0,0.0
7dpd_B,1,0.0
7dpd_B,2,0.0
7dpd_B,3,0.0
7dpd_B,4,0.0
7dpd_B,5,0.0
7dpd_B,6,0.0
7dpd_B,7,0.0
7dpd_B,8,0.0
7dpd_B,9,1.0
7eyt_A,0,0.0
7eyt_A,1,0.0
7eyt_A,2,0.0
7eyt_A,3,0.897
7eyt_A,4,0.965
7eyt_A,5,0.0
7eyt_A,6,0.806
7eyt_A,7,0.0
7eyt_A,8,0.0
7eyt_A,9,0.0
7dqv_A,0,0.0
7dqv_A,1,0.0
7dqv_A,2,0.0
7dqv_A,3,0.0
7dqv_A,4,0.0
7dqv_A,5,0.991
7dqv_A,6,0.0
7dqv_A,7,0.0
7dqv_A,8,0.0
7dqv_A,9,0.552
7eyt_B,0,0.0
7eyt_B,1,0.0
7eyt_B,2,0.0
7eyt_B,3,0.897
7eyt_B,4,0.967
7eyt_B,5,0.0
7eyt_B,6,0.813
7eyt_B,7,0.0
7eyt_B,8,0.0
7eyt_B,9,0.0
7dsj_A,0,0.704
7dsj_A,1,0.0
7dsj_A,2,0.0
7dsj_A,3,0.0
7dsj_A,4,0.0
7dsj_A,5,0.952
7dsj_A,6,0.834
7dsj_A,7,0.707
7dsj_A,8,0.762
7dsj_A,9,0.0
7eyt_D,0,0.0
7eyt_D,1,0.0
7eyt_D,2,0.0
7eyt_D,3,0.897
7eyt_D,4,0.967
7eyt_D,5,0.0
7eyt_D,6,0.82
7eyt_D,7,0.0
7eyt_D,8,0.0
7eyt_D,9,0.0
7dsj_B,0,0.653
7dsj_B,1,0.0
7dsj_B,2,0.0
7dsj_B,3,0.0
7dsj_B,4,0.0
7dsj_B,5,0.95
7dsj_B,6,0.733
7dsj_B,7,0.0
7dsj_B,8,0.0
7dsj_B,9,0.0
7eyu_A,0,0.0
7eyu_A,1,0.0
7eyu_A,2,0.0
7eyu_A,3,0.897
7eyu_A,4,0.967
7eyu_A,5,0.0
7eyu_A,6,0.817
7eyu_A,7,0.0
7eyu_A,8,0.0
7eyu_A,9,0.0
7dsp_A,0,0.546
7dsp_A,1,0.0
7dsp_A,2,0.0
7dsp_A,3,0.0
7dsp_A,4,0.0
7dsp_A,5,0.943
7dsp_A,6,0.727
7dsp_A,7,0.0
7dsp_A,8,0.0
7dsp_A,9,0.0
7eyu_B,0,0.0
7eyu_B,1,0.0
7eyu_B,2,0.0
7eyu_B,3,0.898
7eyu_B,4,0.968
7eyu_B,5,0.0
7eyu_B,6,0.809
7eyu_B,7,0.0
7eyu_B,8,0.0
7eyu_B,9,0.0
7dsp_B,0,0.579
7dsp_B,1,0.0
7dsp_B,2,0.0
7dsp_B,3,0.0
7dsp_B,4,0.0
7dsp_B,5,0.945
7dsp_B,6,0.723
7dsp_B,7,0.0
7dsp_B,8,0.0
7dsp_B,9,0.0
7eyw_A,0,0.0
7eyw_A,1,0.0
7eyw_A,2,0.0
7eyw_A,3,0.897
7eyw_A,4,0.967
7eyw_A,5,0.0
7eyw_A,6,0.822
7eyw_A,7,0.0
7eyw_A,8,0.0
7eyw_A,9,0.0
7dta_A,0,0.0
7dta_A,1,0.0
7dta_A,2,0.0
7dta_A,3,0.0
7dta_A,4,0.0
7dta_A,5,0.0
7dta_A,6,0.0
7dta_A,7,0.569
7dta_A,8,0.637
7dta_A,9,0.999
7eyw_B,0,0.0
7eyw_B,1,0.0
7eyw_B,2,0.0
7eyw_B,3,0.896
7eyw_B,4,0.965
7eyw_B,5,0.0
7eyw_B,6,0.808
7eyw_B,7,0.0
7eyw_B,8,0.0
7eyw_B,9,0.0
7dvl_A,0,0.0
7dvl_A,1,0.0
7dvl_A,2,0.0
7dvl_A,3,0.0
7dvl_A,4,0.0
7dvl_A,5,0.0
7dvl_A,6,0.0
7dvl_A,7,0.0
7dvl_A,8,0.0
7dvl_A,9,1.0
7eyw_C,0,0.0
7eyw_C,1,0.0
7eyw_C,2,0.0
7eyw_C,3,0.898
7eyw_C,4,0.967
7eyw_C,5,0.0
7eyw_C,6,0.817
7eyw_C,7,0.0
7eyw_C,8,0.0
7eyw_C,9,0.0
7dvl_B,0,0.0
7dvl_B,1,0.0
7dvl_B,2,0.0
7dvl_B,3,0.0
7dvl_B,4,0.0
7dvl_B,5,0.0
7dvl_B,6,0.0
7dvl_B,7,0.0
7dvl_B,8,0.0
7dvl_B,9,1.0
7eyw_D,0,0.0
7eyw_D,1,0.0
7eyw_D,2,0.0
7eyw_D,3,0.901
7eyw_D,4,0.965
7eyw_D,5,0.0
7eyw_D,6,0.793
7eyw_D,7,0.0
7eyw_D,8,0.0
7eyw_D,9,0.0
7dvq_0,0,0.0
7dvq_0,1,0.0
7dvq_0,2,0.0
7dvq_0,3,0.0
7dvq_0,4,0.0
7dvq_0,5,0.0
7dvq_0,6,0.0
7dvq_0,7,0.0
7dvq_0,8,0.0
7dvq_0,9,1.0
7ezb_A,0,0.7
7ezb_A,1,0.0
7ezb_A,2,0.0
7ezb_A,3,0.0
7ezb_A,4,0.0
7ezb_A,5,0.993
7ezb_A,6,0.0
7ezb_A,7,0.0
7ezb_A,8,0.0
7ezb_A,9,0.0
7dvq_6,0,0.0
7dvq_6,1,0.0
7dvq_6,2,0.0
7dvq_6,3,0.0
7dvq_6,4,0.0
7dvq_6,5,0.0
7dvq_6,6,0.0
7dvq_6,7,0.0
7dvq_6,8,0.0
7dvq_6,9,1.0
7ezj_k,0,0.0
7ezj_k,1,0.0
7ezj_k,2,0.0
7ezj_k,3,0.0
7ezj_k,4,0.0
7ezj_k,5,0.0
7ezj_k,6,0.0
7ezj_k,7,0.0
7ezj_k,8,0.0
7ezj_k,9,1.0
7dvq_M,0,0.0
7dvq_M,1,0.0
7dvq_M,2,0.0
7dvq_M,3,0.0
7dvq_M,4,0.0
7dvq_M,5,0.782
7dvq_M,6,0.0
7dvq_M,7,0.0
7dvq_M,8,0.0
7dvq_M,9,1.0
7ezq_A,0,0.0
7ezq_A,1,0.601
7ezq_A,2,0.0
7ezq_A,3,0.892
7ezq_A,4,0.968
7ezq_A,5,0.0
7ezq_A,6,0.673
7ezq_A,7,0.0
7ezq_A,8,0.0
7ezq_A,9,0.895
7dvq_v,0,0.0
7dvq_v,1,0.0
7dvq_v,2,0.0
7dvq_v,3,0.0
7dvq_v,4,0.0
7dvq_v,5,0.0
7dvq_v,6,0.0
7dvq_v,7,0.0
7dvq_v,8,0.0
7dvq_v,9,1.0
7ezt_A,0,0.756
7ezt_A,1,0.0
7ezt_A,2,0.0
7ezt_A,3,0.0
7ezt_A,4,0.0
7ezt_A,5,0.971
7ezt_A,6,0.706
7ezt_A,7,0.0
7ezt_A,8,0.0
7ezt_A,9,0.608
7dxq_A,0,0.986
7dxq_A,1,0.0
7dxq_A,2,0.0
7dxq_A,3,0.0
7dxq_A,4,0.0
7dxq_A,5,0.99
7dxq_A,6,0.0
7dxq_A,7,0.0
7dxq_A,8,0.0
7dxq_A,9,0.0
7f04_A,0,0.0
7f04_A,1,0.0
7f04_A,2,0.0
7f04_A,3,0.0
7f04_A,4,0.0
7f04_A,5,0.992
7f04_A,6,0.0
7f04_A,7,0.0
7f04_A,8,0.0
7f04_A,9,0.528
7dxq_B,0,0.988
7dxq_B,1,0.0
7dxq_B,2,0.0
7dxq_B,3,0.0
7dxq_B,4,0.0
7dxq_B,5,0.988
7dxq_B,6,0.697
7dxq_B,7,0.0
7dxq_B,8,0.0
7dxq_B,9,0.0
7f05_C,0,0.993
7f05_C,1,0.0
7f05_C,2,0.0
7f05_C,3,0.0
7f05_C,4,0.0
7f05_C,5,0.0
7f05_C,6,0.0
7f05_C,7,0.0
7f05_C,8,0.0
7f05_C,9,0.0
7dxq_C,0,0.987
7dxq_C,1,0.0
7dxq_C,2,0.0
7dxq_C,3,0.0
7dxq_C,4,0.0
7dxq_C,5,0.99
7dxq_C,6,0.0
7dxq_C,7,0.0
7dxq_C,8,0.0
7dxq_C,9,0.0
7f05_D,0,0.993
7f05_D,1,0.0
7f05_D,2,0.0
7f05_D,3,0.0
7f05_D,4,0.0
7f05_D,5,0.0
7f05_D,6,0.0
7f05_D,7,0.0
7f05_D,8,0.0
7f05_D,9,0.0
7dxq_E,0,0.984
7dxq_E,1,0.0
7dxq_E,2,0.0
7dxq_E,3,0.0
7dxq_E,4,0.0
7dxq_E,5,0.989
7dxq_E,6,0.0
7dxq_E,7,0.515
7dxq_E,8,0.0
7dxq_E,9,0.0
7f06_A,0,0.0
7f06_A,1,0.0
7f06_A,2,0.0
7f06_A,3,0.0
7f06_A,4,0.0
7f06_A,5,0.964
7f06_A,6,0.0
7f06_A,7,0.865
7f06_A,8,0.819
7f06_A,9,0.0
7dxq_F,0,0.987
7dxq_F,1,0.0
7dxq_F,2,0.0
7dxq_F,3,0.0
7dxq_F,4,0.0
7dxq_F,5,0.985
7dxq_F,6,0.0
7dxq_F,7,0.577
7dxq_F,8,0.0
7dxq_F,9,0.0
7f06_B,0,0.0
7f06_B,1,0.0
7f06_B,2,0.0
7f06_B,3,0.0
7f06_B,4,0.0
7f06_B,5,0.944
7f06_B,6,0.0
7f06_B,7,0.847
7f06_B,8,0.784
7f06_B,9,0.554
7dy1_E,0,0.925
7dy1_E,1,0.0
7dy1_E,2,0.0
7dy1_E,3,0.0
7dy1_E,4,0.0
7dy1_E,5,0.99
7dy1_E,6,0.0
7dy1_E,7,0.0
7dy1_E,8,0.0
7dy1_E,9,0.0
7f0n_A,0,0.0
7f0n_A,1,0.0
7f0n_A,2,0.0
7f0n_A,3,0.0
7f0n_A,4,0.0
7f0n_A,5,0.0
7f0n_A,6,0.0
7f0n_A,7,0.509
7f0n_A,8,0.0
7f0n_A,9,0.578
7dyk_A,0,0.978
7dyk_A,1,0.0
7dyk_A,2,0.0
7dyk_A,3,0.0
7dyk_A,4,0.0
7dyk_A,5,0.989
7dyk_A,6,0.0
7dyk_A,7,0.0
7dyk_A,8,0.0
7dyk_A,9,0.0
7f0u_A,0,0.611
7f0u_A,1,0.0
7f0u_A,2,0.0
7f0u_A,3,0.0
7f0u_A,4,0.0
7f0u_A,5,0.0
7f0u_A,6,0.0
7f0u_A,7,0.0
7f0u_A,8,0.0
7f0u_A,9,0.997
7dz4_C,0,0.601
7dz4_C,1,0.581
7dz4_C,2,0.0
7dz4_C,3,0.0
7dz4_C,4,0.683
7dz4_C,5,0.871
7dz4_C,6,0.985
7dz4_C,7,0.0
7dz4_C,8,0.0
7dz4_C,9,0.813
7f0v_A,0,0.0
7f0v_A,1,0.0
7f0v_A,2,0.997
7f0v_A,3,0.0
7f0v_A,4,0.0
7f0v_A,5,0.0
7f0v_A,6,0.0
7f0v_A,7,0.0
7f0v_A,8,0.0
7f0v_A,9,0.655
7e0z_A,0,0.0
7e0z_A,1,0.0
7e0z_A,2,0.0
7e0z_A,3,0.0
7e0z_A,4,0.0
7e0z_A,5,0.987
7e0z_A,6,0.0
7e0z_A,7,0.0
7e0z_A,8,0.0
7e0z_A,9,0.0
7f0v_B,0,0.0
7f0v_B,1,0.0
7f0v_B,2,0.997
7f0v_B,3,0.0
7f0v_B,4,0.0
7f0v_B,5,0.0
7f0v_B,6,0.0
7f0v_B,7,0.0
7f0v_B,8,0.0
7f0v_B,9,0.595
7e20_A,0,0.981
7e20_A,1,0.0
7e20_A,2,0.0
7e20_A,3,0.0
7e20_A,4,0.0
7e20_A,5,0.99
7e20_A,6,0.821
7e20_A,7,0.562
7e20_A,8,0.572
7e20_A,9,0.528
7f19_A,0,0.0
7f19_A,1,0.0
7f19_A,2,0.997
7f19_A,3,0.0
7f19_A,4,0.0
7f19_A,5,0.0
7f19_A,6,0.0
7f19_A,7,0.0
7f19_A,8,0.0
7f19_A,9,0.643
7e35_A,0,0.0
7e35_A,1,0.0
7e35_A,2,0.0
7e35_A,3,0.0
7e35_A,4,0.0
7e35_A,5,0.0
7e35_A,6,0.0
7e35_A,7,0.0
7e35_A,8,0.0
7e35_A,9,1.0
7f3o_A,0,0.0
7f3o_A,1,0.0
7f3o_A,2,0.0
7f3o_A,3,0.0
7f3o_A,4,0.0
7f3o_A,5,0.0
7f3o_A,6,0.0
7f3o_A,7,0.0
7f3o_A,8,0.0
7f3o_A,9,0.981
7e35_B,0,0.0
7e35_B,1,0.0
7e35_B,2,0.0
7e35_B,3,0.0
7e35_B,4,0.0
7e35_B,5,0.0
7e35_B,6,0.0
7e35_B,7,0.0
7e35_B,8,0.0
7e35_B,9,1.0
7l9h_C,0,0.946
7l9h_C,1,0.0
7l9h_C,2,0.0
7l9h_C,3,0.0
7l9h_C,4,0.0
7l9h_C,5,0.987
7l9h_C,6,0.838
7l9h_C,7,0.0
7l9h_C,8,0.0
7l9h_C,9,0.0
7f5i_A,0,0.0
7f5i_A,1,0.0
7f5i_A,2,0.0
7f5i_A,3,0.0
7f5i_A,4,0.0
7f5i_A,5,0.584
7f5i_A,6,0.812
7f5i_A,7,0.0
7f5i_A,8,0.0
7f5i_A,9,0.98
7k21_A,0,0.969
7k21_A,1,0.0
7k21_A,2,0.0
7k21_A,3,0.0
7k21_A,4,0.0
7k21_A,5,0.961
7k21_A,6,0.0
7k21_A,7,0.702
7k21_A,8,0.615
7k21_A,9,0.0
7f68_A,0,0.927
7f68_A,1,0.0
7f68_A,2,0.0
7f68_A,3,0.0
7f68_A,4,0.0
7f68_A,5,0.993
7f68_A,6,0.0
7f68_A,7,0.0
7f68_A,8,0.0
