pdbchain,LigID,partitions
4y5s_A,{'FE2'},2
4y6a_V,{'MG'},3
4y6l_A,{'ZN'},1
4y6l_B,{'ZN'},1
4y6n_A,{'MN'},5
4y6o_A,{'ZN'},1
4y6o_B,{'ZN'},1
4y6q_D,{'ZN'},1
4y6u_A,{'MN'},5
4y76_A,{'CA'},2
4y7e_A,{'CA'},3
4y7g_A,{'MN'},5
4y7l_A,{'ZN'},5
4y7o_A,{'ZN'},5
4y7u_A,{'MG'},3
4y81_C,{'MG'},6
4y8a_A,{'ZN'},4
4y8e_A,{'CA'},3
4y8e_B,{'CA'},3
4y8r_V,{'MG'},3
4y90_A,{'CA'},1
4y93_A,{'ZN'},4
4y94_A,{'ZN'},4
4y94_B,{'ZN'},4
4y94_C,{'ZN'},4
4y94_D,{'ZN'},4
4y96_A,{'CA'},1
4y97_H,{'ZN'},2
4y99_A,{'CA'},5
4y9i_A,{'PO4'},1
4y9p_A,{'CA'},3
4y9q_A,{'MG'},3
4y9y_V,{'MG'},3
4ya1_V,{'MG'},3
4yab_A,{'ZN'},5
4yab_B,{'ZN'},5
4yat_A,{'ZN'},5
4yat_B,{'ZN'},5
4yax_A,{'ZN'},5
4yb4_A,{'MG'},6
4yb6_A,{'MG'},3
4yb6_E,{'MG'},3
4yb7_C,{'MG'},3
4yb7_D,{'MG'},3
4yb7_F,{'MG'},3
4yb7_I,{'MG'},3
4yb7_K,{'MG'},3
4yb7_L,{'MG'},3
4yb8_A,{'PO4'},6
4ybg_A,{'ZN'},5
4ybh_A,{'ZN'},4
4ybm_A,{'ZN'},5
4ybm_B,{'ZN'},5
4yc7_A,{'MG'},3
4ycx_A,{'MG'},1
4yd1_A,{'MG'},1
4yde_B,{'ZN'},3
4ydo_A,{'CA'},2
4ydo_B,{'ZN'},3
4yds_A,{'MG'},6
4ydu_B,"{'MG', 'FE'}",3
4yga_A,{'CA'},3
4yga_C,{'CA'},3
4yga_E,{'CA'},3
4yga_G,{'CA'},3
4ygb_B,{'CA'},2
4ygc_D,{'CA'},2
4ygc_H,{'CA'},2
4ygd_B,{'CA'},2
4ygd_H,{'CA'},2
4ygf_B,{'ZN'},4
4ygf_D,{'ZN'},4
4ygf_G,{'ZN'},4
4ygj_A,{'ZN'},4
4ygr_A,{'MG'},5
4yh5_B,{'MN'},1
4yh8_A,{'ZN'},6
4yha_A,{'ZN'},4
4yha_B,{'ZN'},4
4yha_D,{'ZN'},4
4yha_E,{'ZN'},4
4yha_F,{'ZN'},4
4yha_G,{'ZN'},4
4yhb_B,{'ZN'},4
4yhx_A,{'CA'},3
4yi8_A,{'CA'},5
4yi9_A,{'CA'},5
4yia_B,{'CA'},2
4yic_A,{'CA'},6
4yic_B,{'CA'},6
4yih_B,{'MG'},4
4yij_B,{'CA'},1
4yil_A,{'MG'},4
4yio_A,{'FE'},5
4yip_A,{'FE'},5
4yis_A,{'CA'},3
4yis_B,{'CA'},3
4yiv_A,{'CO'},1
4yix_A,{'MG'},2
4yj5_A,{'MG'},5
4yke_A,{'MN'},2
4yke_B,{'MN'},2
4yki_B,{'MG'},3
4ykl_B,{'ZN'},4
4yl9_D,{'CA'},5
4yli_D,{'CA'},3
4ylq_H,{'CA'},2
4ylq_L,{'CA'},4
4ym1_C,{'SO4'},2
4ymk_A,{'ZN'},4
4ymu_A,{'MG'},4
4yn0_A,{'MG'},2
4yn2_A,{'ZN'},3
4yn8_A,{'MG'},1
4ynm_A,{'ZN'},1
4ynm_B,{'ZN'},1
4ynp_A,{'ZN'},1
4ynp_B,{'ZN'},1
4ynq_D,{'MG'},4
4yo7_A,{'MG'},5
4yo9_A,{'ZN'},5
4yoc_A,{'ZN'},6
4yor_A,{'MG'},3
4yor_B,{'MG'},3
4yot_A,{'MG'},3
4yot_B,{'MG'},3
4yot_C,{'MG'},3
4you_A,{'MG'},3
4you_B,{'MG'},3
4you_C,{'MG'},3
4yoy_C,{'MG'},3
4yp3_A,{'CA'},1
4yp9_A,{'MG'},5
4ypa_A,{'ZN'},1
4ype_A,{'ZN'},1
4ype_B,{'ZN'},1
4ypm_A,{'MG'},2
4ypo_A,{'MG'},5
4ypt_A,{'ZN'},5
4ypu_A,{'ZN'},1
4ypu_B,{'ZN'},1
4yqf_A,{'MG'},6
4yqf_B,{'MG'},6
4yqw_A,{'CA'},1
4yr0_A,{'CA'},1
4yr1_A,"{'PO4', 'ZN'}",1
4yr2_A,{'CA'},1
4yr3_A,{'CA'},1
4yrd_A,{'ZN'},5
4yrd_B,{'ZN'},5
4ys4_A,{'ZN'},4
4ysb_A,{'FE'},2
4ysf_A,{'FE2'},5
4ysj_A,"{'CA', 'MG'}",3
4ysj_B,"{'CA', 'MG'}",3
4ysk_A,{'FE'},2
4yu5_A,"{'CA', 'ZN'}",1
4yu5_B,"{'CA', 'ZN'}",1
4yu6_A,"{'CA', 'ZN'}",1
4yu6_B,"{'CA', 'ZN'}",1
4yu9_A,{'ZN'},4
4yu9_B,{'ZN'},4
4yu9_C,{'ZN'},4
4yuq_A,{'CA'},3
4yuq_B,{'CA'},3
4yvu_A,{'CU'},4
4yvz_A,{'MN'},2
4yw8_A,{'MN'},3
4yw9_A,{'MN'},3
4ywb_A,{'MN'},3
4ywb_C,{'MN'},3
4ywd_A,{'MN'},3
4ywe_A,{'CA'},2
4ywe_H,{'CA'},2
4ywq_A,{'ZN'},1
4yws_A,{'MG'},2
4yws_B,{'MG'},2
4ywt_A,{'CA'},6
4ywt_B,{'CA'},6
4ywt_C,{'CA'},6
4ywt_D,{'CA'},6
4ywy_A,{'ZN'},4
4ywy_C,{'ZN'},4
4yx6_A,{'CA'},4
4yx6_B,{'CA'},4
4yxp_A,{'ZN'},5
4yxp_B,{'ZN'},5
4yye_A,{'ZN'},2
4yye_B,{'ZN'},2
4yyl_A,{'MN'},2
4yyo_A,{'FE2'},5
4yz0_A,{'CA'},2
4yz8_A,{'ZN'},1
4yza_A,{'CA'},2
4yzb_A,{'CA'},3
4yzb_B,{'CA'},3
4yzg_A,{'MN'},3
4yzh_A,{'MN'},3
4yzi_A,{'ZN'},5
4yzm_A,{'MG'},3
4yzm_B,{'MG'},3
4yzo_C,{'CA'},2
4yzq_A,{'CA'},2
4yzw_A,{'CU'},2
4yzw_B,{'CU'},2
4yzx_A,{'CA'},2
4z03_B,{'CA'},2
4z04_A,{'ZN'},2
4z05_A,{'CA'},2
4z06_A,{'CA'},2
4z0n_A,{'CA'},5
4z0r_A,{'ZN'},1
4z10_F,{'CU'},2
4z11_A,{'CU'},5
4z11_B,{'CU'},5
4z11_C,{'CU'},5
4z11_D,{'CU'},5
4z12_A,{'CU'},5
4z12_B,{'CU'},5
4z13_A,{'CU'},5
4z13_B,{'CU'},5
4z14_A,{'CU'},5
4z14_B,{'CU'},5
4z14_C,{'CU'},5
4z14_D,{'CU'},5
4z14_E,{'CU'},5
4z14_F,{'CU'},5
4z14_G,{'CU'},5
4z14_H,{'CU'},5
4z17_A,{'MG'},2
4z17_B,{'MG'},2
4z1d_A,{'ZN'},6
4z1y_A,{'MG'},2
4z1y_B,{'MG'},2
4z3b_A,{'MN'},6
4z3c_C,{'ZN'},2
4z3u_B,{'ZN'},5
4z3u_D,{'ZN'},5
4z3w_C,{'MG'},2
4z4c_A,{'MG'},1
4z4d_A,{'MG'},1
4z4e_A,{'MG'},1
4z4f_A,{'MG'},1
4z4g_A,{'MG'},1
4z4h_A,{'MG'},1
4z4i_A,{'MG'},1
4z4k_A,{'ZN'},3
4z4m_A,{'ZN'},3
4z4p_A,{'ZN'},1
4z51_A,{'MG'},6
4z54_A,{'MG'},6
4z54_B,{'MG'},6
4z64_A,{'SO4'},6
4z67_A,"{'ZN', 'MN'}",3
4z6a_H,{'CA'},2
4z6c_A,{'MG'},1
4z6d_A,{'MG'},1
4z6e_A,{'MN'},1
4z6k_A,{'ZN'},4
4z6m_A,{'FE2'},2
4z6n_A,{'FE2'},2
4z6o_B,"{'CA', 'FE2'}",2
4z6p_C,{'FE2'},2
4z6q_B,"{'CA', 'FE2'}",2
4z71_B,{'MG'},6
4z7r_A,{'ZN'},3
4z7r_B,{'ZN'},3
4z8b_A,"{'CA', 'MN'}",3
4z8i_A,{'ZN'},1
4z8n_B,"{'CA', 'MG'}",5
4z8t_A,{'SO4'},4
4z8w_A,{'ZN'},1
4z8y_A,{'ZN'},3
4z8y_B,{'ZN'},3
4z94_A,{'CA'},3
4z94_G,{'CA'},5
4z9k_A,{'ZN'},5
4za4_A,{'MN'},5
4za6_A,{'CA'},2
4za9_A,{'MN'},5
4zac_A,{'MN'},5
4zad_A,{'MN'},5
4zad_B,{'MN'},5
4zcf_A,{'MN'},3
4zck_A,{'MG'},2
4zcu_A,{'CA'},1
4zcu_B,{'CA'},1
4zcu_C,{'CA'},1
4zcv_A,{'CA'},1
4zcv_D,{'CA'},1
4zd4_A,{'ZN'},2
4zd5_A,{'ZN'},2
4zda_A,{'MN'},2
4zdd_A,{'SO4'},3
4zdt_C,{'ZN'},1
4zel_A,{'CU'},3
4zes_A,{'CA'},1
4zev_A,{'MG'},4
4zfg_A,{'CA'},1
4zfh_A,{'MG'},3
4zfz_A,{'ZN'},4
4zg4_B,{'MG'},5
4zg4_E,{'MG'},5
4zg6_A,"{'CA', 'ZN'}",3
4zg6_B,"{'CA', 'ZN'}",3
4zg7_A,"{'CA', 'ZN'}",3
4zg8_A,{'CA'},3
4zg9_A,"{'CA', 'ZN'}",3
4zg9_B,"{'CA', 'ZN'}",3
4zga_A,"{'CA', 'ZN'}",3
4zgd_A,{'FE'},6
4zge_A,{'FE'},6
4zgf_A,{'CA'},2
4zgj_A,{'FE'},6
4zgn_A,{'MG'},4
4zgy_A,{'MG'},2
4zhn_A,{'CO'},3
4zi2_A,{'MG'},3
4zi3_A,{'MG'},3
4zi3_B,{'MG'},3
4zi6_A,{'ZN'},4
4zi6_B,{'ZN'},4
4zi6_C,{'ZN'},4
4zi6_D,{'ZN'},4
4zi6_E,{'ZN'},4
4zi6_F,{'ZN'},4
4zi7_B,{'MG'},5
4zi8_B,{'CA'},3
4zi9_A,{'CA'},3
4zib_A,{'MG'},1
4zil_A,{'MG'},1
4zir_A,{'MG'},6
4zir_B,{'MG'},5
4ziy_A,{'MG'},6
4zjj_D,{'MG'},3
4zjx_A,{'ZN'},4
4zk0_A,{'ZN'},2
4zk4_A,{'MG'},3
4zk4_E,{'MG'},3
4zk5_A,{'MG'},3
4zkd_A,{'MG'},3
4zke_A,{'MG'},3
4zkf_A,{'MG'},6
4zkh_B,{'FE'},6
4zkp_A,{'CA'},6
4zl5_F,{'FE'},6
4zla_A,{'ZN'},4
4zla_B,{'ZN'},4
4zla_D,{'ZN'},4
4zla_E,{'ZN'},4
4zlh_B,{'ZN'},3
4zlp_A,{'CA'},2
4zlp_B,{'CA'},2
4zm1_C,{'MG'},2
4zm5_B,{'MG'},2
4zma_H,{'CA'},2
4zma_L,{'CA'},4
4zmc_G,{'FE'},6
4zme_A,{'ZN'},1
4zme_B,{'ZN'},1
4zmf_A,{'ZN'},1
4zmf_B,{'ZN'},1
4zmi_A,{'MG'},1
4zmp_A,{'CA'},1
4zmq_A,{'CA'},1
4zmr_A,{'MG'},1
4zmt_B,{'CA'},1
4zmt_D,{'CA'},1
4zmt_F,{'CA'},1
4zmv_A,{'CA'},1
4zmw_A,{'CA'},1
4zmy_A,{'CA'},1
4zmz_A,{'CA'},1
4zn3_A,{'FE'},5
4zn3_B,"{'ZN', 'FE'}",5
4znb_A,{'ZN'},2
4znb_B,{'ZN'},2
4zng_A,{'MN'},5
4zng_C,{'MN'},5
4znz_A,{'ZN'},1
4zo0_A,{'MG'},1
4zo0_B,{'MG'},1
4zo0_C,{'MG'},1
4zo2_B,{'ZN'},6
4zo6_A,{'MG'},4
4zoa_A,{'MG'},4
4zoa_B,{'MG'},4
4zob_A,{'MG'},4
4zob_B,{'MG'},4
4zod_A,{'MG'},4
4zoe_A,{'MG'},4
4zok_B,{'MG'},4
4zp1_A,{'MG'},2
4zpi_A,{'FE2'},4
4zpi_B,{'FE2'},4
4zpi_C,{'FE2'},4
4zpi_D,{'FE2'},4
4zpj_A,{'ZN'},5
4zpm_A,{'CA'},3
4zpm_B,{'CA'},3
4zpo_A,{'CA'},3
4zps_A,{'CA'},3
4zq3_A,{'CA'},1
4zq9_A,{'MN'},1
4zq9_C,{'MN'},1
4zqb_B,{'SO4'},2
4zqf_A,{'MG'},6
4zqg_A,{'MG'},6
4zql_A,{'ZN'},5
4zql_B,{'ZN'},5
4zr1_B,{'ZN'},1
4zrp_A,{'CA'},6
4zrp_D,{'CA'},3
4zrq_C,{'CA'},3
4zrv_A,{'CA'},1
4zrw_A,{'CA'},1
4zs2_A,{'MN'},5
4zs4_A,"{'PO4', 'ZN'}",1
4zs4_B,"{'PO4', 'ZN'}",1
4zse_B,{'MG'},3
4zse_C,{'MG'},3
4zse_D,{'MG'},3
4zst_A,{'CO'},4
4ztt_F,{'FE'},6
4ztx_A,{'ZN'},1
4zui_A,{'CA'},1
4zuj_A,{'CA'},1
4zvf_A,{'CA'},6
4zvz_C,{'MN'},6
4zwe_B,{'MG'},5
4zwo_A,{'MN'},4
4zwo_B,{'MN'},4
4zwp_A,{'MN'},4
4zwp_B,{'MN'},4
4zwu_A,{'MN'},4
4zwu_B,{'MN'},4
4zx1_A,{'ZN'},4
4zx2_A,{'MN'},6
4zx9_D,{'ZN'},4
4zx9_F,{'ZN'},4
4zx9_K,{'ZN'},4
4zxn_A,{'ZN'},5
4zxs_B,{'ZN'},5
4zxs_D,{'ZN'},5
4zy0_F,{'ZN'},4
4zy0_K,{'ZN'},4
4zy1_A,{'ZN'},4
4zy2_E,{'ZN'},4
4zy2_F,{'ZN'},4
4zy2_G,{'ZN'},4
4zya_A,{'ZN'},3
4zya_B,{'ZN'},3
4zyb_A,{'ZN'},5
4zyn_A,{'ZN'},3
4zyn_B,{'ZN'},3
4zyq_A,{'ZN'},4
4zze_A,{'MG'},4
4zze_B,{'MG'},4
4zzi_A,{'ZN'},1
4zzj_A,{'ZN'},1
4zzt_A,{'MG'},2
4zzv_A,{'MG'},2
4zzw_A,{'MG'},2
521p_A,{'MG'},3
5a07_A,{'MN'},3
5a08_B,{'CA'},3
5a0j_A,{'MG'},5
5a0m_A,{'MN'},5
5a0m_B,{'MN'},5
5a0s_A,{'ZN'},4
5a0t_A,{'ZN'},1
5a0w_D,{'MN'},5
5a19_A,{'MG'},5
5a1f_A,"{'ZN', 'MN'}",2
5a1l_B,"{'ZN', 'FE2'}",5
5a1m_A,{'CA'},2
5a29_A,{'MN'},4
5a2a_A,{'CA'},4
5a2h_A,{'CA'},5
5a2w_B,{'MG'},6
5a2y_B,{'MG'},6
5a2z_A,{'MG'},6
5a2z_B,{'MG'},6
5a30_A,{'MG'},6
5a30_B,{'MG'},6
5a39_B,{'ZN'},3
5a3a_A,{'ZN'},6
5a3l_A,{'CA'},2
5a3p_A,"{'ZN', 'MN'}",2
5a3w_A,"{'ZN', 'MN'}",2
5a4f_L,{'MG'},1
5a4i_L,{'MG'},1
5a4x_B,"{'CA', 'ZN'}",1
5a50_A,{'CA'},1
5a50_B,"{'CA', 'ZN'}",1
5a52_A,{'CA'},1
5a5l_A,{'MG'},2
5a5v_A,{'FE'},4
5a5y_A,{'MG'},3
5a5z_A,{'ZN'},2
5a60_A,{'MG'},3
5a65_A,{'MG'},4
5a65_B,{'MG'},4
5a67_A,{'MN'},3
5a6b_A,{'MG'},4
5a6b_B,{'MG'},4
5a6b_C,{'MG'},4
5a6q_A,{'CA'},5
5a74_B,{'MN'},3
5a7e_A,{'CU'},4
5a7i_A,{'PO4'},4
5a7o_A,"{'ZN', 'MN'}",1
5a7w_B,"{'ZN', 'MN'}",1
5a87_B,{'ZN'},2
5a88_A,{'CA'},6
5a88_B,{'CA'},6
5a88_C,{'CA'},6
5a88_D,{'CA'},6
5a8a_A,"{'ZN', 'MG'}",6
5a8c_A,{'CA'},6
5a8k_A,{'CA'},6
5a8k_F,{'CA'},4
5a8m_A,{'MG'},6
5a8m_B,{'MG'},6
5a94_B,{'MG'},6
5a95_A,{'MG'},6
5a9g_A,{'MN'},5
5a9s_A,{'CA'},6
5a9s_B,{'CA'},6
5aan_A,{'CA'},5
5ab0_C,{'ZN'},1
5ab2_A,{'ZN'},1
5ab2_B,{'ZN'},1
5abd_X,{'CU'},3
5abe_B,{'CA'},4
5abf_B,{'CA'},4
5abg_B,{'CA'},4
5abh_B,{'CA'},4
5abn_A,"{'CA', 'MG'}",2
5abo_A,{'CA'},2
5abq_A,{'CA'},2
5abs_A,{'ZN'},3
5abx_A,{'ZN'},4
5aby_C,{'MG'},4
5acf_A,{'CU'},5
5acp_A,"{'ZN', 'MG'}",2
5acq_A,{'ZN'},2
5acr_A,"{'CA', 'ZN'}",2
5acs_A,{'ZN'},2
5act_A,{'ZN'},2
5act_B,{'ZN'},2
5acu_A,{'ZN'},2
5ad1_A,{'FE'},4
5adn_A,{'ZN'},3
5adu_L,{'MG'},1
5ae6_A,{'ZN'},4
5ae6_B,{'ZN'},4
5aeb_B,{'ZN'},6
5aed_A,{'CA'},1
5aee_A,{'CA'},1
5aee_B,{'CA'},1
5aeg_A,{'CA'},1
5aeh_A,{'ZN'},6
5aeh_B,{'ZN'},6
5aeq_A,{'CA'},5
5aeu_A,{'FE2'},3
5aew_U,{'FE2'},3
5aew_W,{'FE2'},3
5af0_A,{'ZN'},5
5af0_B,{'ZN'},5
5af0_C,{'ZN'},5
5af0_D,{'ZN'},5
5afb_A,{'CA'},2
5afp_B,{'CA'},5
5aga_A,{'MG'},1
5agv_B,{'CA'},3
5ah0_B,{'ZN'},3
5ah1_A,{'ZN'},6
5ah5_A,{'ZN'},4
5ah5_B,{'ZN'},4
5ahk_A,{'MG'},2
5ahk_B,{'MG'},2
5ahr_A,{'ZN'},3
5aie_A,{'ZN'},2
5aiu_A,{'ZN'},2
5aj9_A,{'CA'},1
5aja_B,{'ZN'},5
5ak1_A,{'CA'},2
5akm_A,{'MG'},5
5akm_K,{'MG'},5
5akn_F,{'MN'},5
5akq_A,{'ZN'},1
5akr_A,{'CU'},6
5al0_A,{'SO4'},5
5al9_A,{'CA'},2
5am8_D,{'ZN'},1
5am9_C,"{'CA', 'ZN'}",1
5amc_A,{'ZN'},1
5ami_C,{'ZN'},5
5amj_C,{'ZN'},5
5amk_D,{'ZN'},5
5amm_A,{'CA'},2
5anh_A,{'CU'},4
5anz_A,{'CA'},5
5ao1_A,"{'MG', 'FE'}",5
5ao1_B,{'FE'},5
5ao1_C,{'FE'},5
5ao1_D,{'FE'},5
5ao2_A,{'FE'},5
5ao2_B,{'FE'},5
5ao2_C,{'FE'},5
5ao3_A,{'FE'},5
5ao3_B,{'FE'},5
5ao3_C,{'FE'},5
5ao3_D,{'FE'},5
5ao8_A,{'CA'},5
5aog_A,{'CA'},2
5aor_B,{'MG'},5
5ap1_A,{'MG'},3
5apw_B,{'CA'},2
5aq6_A,{'ZN'},3
5aqu_B,{'MG'},3
5ar5_A,{'CA'},3
5arb_A,{'CA'},1
5aum_B,{'ZN'},1
5aun_A,{'ZN'},3
5avp_A,{'MN'},4
5awi_A,{'ZN'},3
5awr_A,{'ZN'},1
5aws_A,{'ZN'},1
5aws_B,{'ZN'},1
5ax7_B,{'ZN'},2
5axl_A,{'MG'},2
5axm_A,{'MG'},2
5axm_B,{'MG'},2
5axn_A,{'MG'},2
5ay8_B,{'MN'},1
5ayc_A,{'SO4'},6
5ayd_A,{'PO4'},1
5ayj_B,{'SO4'},5
5aym_A,{'FE2'},2
5ayr_A,{'MG'},6
5ayr_B,{'MG'},2
5az0_A,{'CA'},3
5az1_A,{'CA'},3
5aza_A,{'CA'},3
5aze_H,{'CA'},1
5b0h_A,{'ZN'},3
5b1x_A,{'CA'},1
5b25_A,{'ZN'},1
5b3h_C,{'ZN'},2
5b3p_A,{'CA'},4
5b3r_A,{'ZN'},2
5b3r_B,{'ZN'},2
5b46_B,{'MG'},1
5b47_B,{'MG'},1
5b48_B,{'MG'},1
5b49_B,{'MN'},1
5b4c_A,{'MN'},1
5b4e_A,{'ZN'},3
5b4f_A,{'ZN'},3
5b4y_B,{'CA'},3
5b5l_A,{'CA'},4
5b5o_A,"{'CA', 'ZN'}",1
5b5p_A,"{'CA', 'ZN'}",1
5b5s_A,{'CA'},4
5b5v_A,{'ZN'},5
5b5v_B,{'ZN'},5
5b5v_D,{'ZN'},5
5b5w_A,{'ZN'},5
5b5x_A,{'ZN'},4
5b5y_B,{'ZN'},6
5b5z_A,{'ZN'},6
5b60_A,{'ZN'},6
5b68_A,{'SO4'},3
5b6a_A,{'MG'},2
5b6s_A,{'CA'},4
5b72_A,{'CA'},3
5b73_A,{'ZN'},2
5b78_A,{'ZN'},4
5b79_A,{'ZN'},4
5b7d_A,{'SO4'},2
5b7d_B,{'SO4'},2
5b7e_A,{'CU'},4
5b7m_C,{'CU'},4
5b8f_C,{'MG'},5
5b8i_A,"{'ZN', 'FE'}",4
5b8i_B,{'CA'},5
5bir_B,{'CA'},1
5bjs_B,{'ZN'},2
5bkb_A,{'MN'},3
5bkb_B,{'MN'},3
5bkc_B,{'MN'},3
5bke_A,{'MN'},3
5bke_B,{'MN'},3
5bke_C,{'MN'},3
5bke_D,{'MN'},3
5bke_E,{'MN'},3
5bke_F,{'MN'},3
5bke_G,{'MN'},3
5bmp_A,{'MG'},5
5bmr_A,{'MG'},5
5bn2_A,{'CA'},2
5bn3_A,{'MG'},4
5bn3_B,{'MG'},5
5bn4_A,{'MG'},4
5bnc_B,{'MG'},4
5bo5_A,{'MG'},5
5bo5_B,{'MG'},5
5bof_A,{'MG'},2
5bof_B,{'MG'},2
5bol_A,{'MG'},1
5bon_A,{'MG'},1
5bp2_A,{'MG'},3
5bpc_A,{'MN'},1
5bpj_A,{'MG'},2
5bpx_A,{'FE'},1
5bq1_A,{'ZN'},1
5bqd_B,{'MG'},1
5bqk_A,{'ZN'},5
5bqo_A,{'SO4'},1
5bqo_B,{'SO4'},1
5bqo_C,{'SO4'},1
5bqo_E,{'SO4'},1
5bqp_A,{'PO4'},1
5bqp_B,{'PO4'},1
5bqp_C,"{'PO4', 'SO4'}",1
5bqt_B,{'CA'},4
5bqt_D,{'CA'},4
5br4_A,{'ZN'},2
5brc_A,{'FE'},3
5brc_D,{'FE'},3
5bri_A,"{'ZN', 'MG'}",4
5brj_A,{'MG'},4
5brk_A,{'ZN'},5
5brm_A,{'ZN'},5
5brm_B,{'ZN'},5
5brm_D,{'ZN'},5
5brn_A,{'MG'},1
5brn_B,{'MG'},1
5brn_C,{'MG'},1
5brn_D,{'MG'},1
5brp_A,{'MG'},4
5brq_A,{'MG'},4
5bru_A,{'ZN'},4
5bs8_B,{'MG'},5
5bs8_D,{'MG'},5
5bsk_A,{'MG'},1
5bsk_B,{'MG'},1
5bsk_D,{'MG'},1
5bte_B,{'MN'},6
5bu7_A,{'ZN'},3
5bu8_A,{'CA'},6
5bua_A,{'ZN'},2
5bud_A,{'MN'},6
5bud_B,{'MN'},6
5buo_A,"{'ZN', 'MG'}",2
5buq_B,{'CA'},3
5bv9_A,{'CA'},1
5bvr_A,{'ZN'},6
5bvu_A,{'CA'},6
5bw8_A,{'ZN'},5
5bw8_B,{'ZN'},5
5bwg_B,"{'CA', 'FE2'}",2
5bwz_A,{'ZN'},3
5bwz_B,{'ZN'},3
5bxc_A,{'MN'},1
5bxl_H,{'MG'},3
5by0_A,{'MG'},1
5byg_A,{'MG'},1
5byg_B,{'MG'},1
5byg_C,{'MG'},1
5byl_B,{'MG'},4
5byl_D,{'MG'},4
5byn_A,"{'CA', 'MN'}",3
5byn_B,"{'CA', 'MN'}",3
5byt_A,{'MG'},4
5bz0_A,{'ZN'},6
5c0p_A,{'MG'},6
5c0q_A,{'ZN'},6
5c0q_B,{'ZN'},6
5c0q_C,{'ZN'},6
5c0q_D,{'ZN'},6
5c0u_A,{'CU'},5
5c0y_B,{'MG'},5
5c12_A,{'MG'},2
5c15_A,{'MN'},2
5c16_A,{'PO4'},4
5c1g_A,{'MN'},1
5c1h_A,{'MN'},1
5c1l_A,{'MN'},1
5c1o_B,{'MG'},4
5c1o_C,{'MG'},4
5c1o_D,{'MG'},4
5c1r_B,{'MG'},4
5c1w_B,{'ZN'},2
5c1z_A,{'ZN'},3
5c22_B,{'ZN'},3
5c23_A,{'ZN'},3
5c24_A,{'MG'},3
5c28_B,{'ZN'},2
5c29_B,{'ZN'},2
5c2c_A,{'MG'},1
5c2c_B,{'MG'},1
5c2c_C,{'MG'},1
5c2d_A,{'CA'},2
5c2g_A,{'MG'},1
5c2g_C,{'MG'},1
5c2g_F,{'MG'},1
5c2k_A,{'MG'},5
5c2l_A,{'MG'},4
5c2v_A,"{'CA', 'ZN'}",6
5c2v_B,{'CA'},4
5c2v_C,{'CA'},2
5c2v_D,"{'CA', 'ZN'}",6
5c2y_A,{'ZN'},5
5c38_A,{'MN'},1
5c3a_A,{'MN'},1
5c3b_A,{'MN'},1
5c3d_A,{'MN'},1
5c3o_A,{'CA'},2
5c3w_A,{'CA'},1
5c3x_A,{'CA'},1
5c47_A,{'MN'},1
5c48_A,{'MN'},1
5c49_A,{'MN'},1
5c4c_A,{'MN'},1
5c4d_A,{'MN'},1
5c4e_A,{'MN'},1
5c4f_A,{'MN'},1
5c4h_A,{'CA'},1
5c4v_B,{'ZN'},3
5c4z_A,{'CA'},1
5c5c_A,{'CA'},1
5c5h_A,{'MG'},3
5c5h_B,{'MG'},3
5c5l_A,{'CA'},1
5c5m_A,{'CA'},1
5c5t_A,"{'ZN', 'MN'}",2
5c5t_B,{'ZN'},2
5c5u_A,{'MN'},2
5c5u_B,{'MN'},2
5c5v_A,{'MG'},2
5c6a_A,{'CA'},1
5c6c_A,"{'CO', 'CA'}",1
5c6c_B,{'CA'},1
5c6f_A,{'FE'},6
5c6x_A,{'CO'},1
5c7c_A,{'ZN'},4
5c7f_A,{'ZN'},5
5c7f_D,{'ZN'},5
5c7s_A,{'MN'},4
5c7s_B,{'MN'},4
5c7v_A,{'MG'},5
5c8r_A,{'MN'},1
5c9l_A,{'CA'},2
5c9r_A,{'MG'},5
5c9t_A,{'MG'},5
5c9v_A,{'ZN'},2
5c9w_A,{'MG'},5
5ca2_A,{'ZN'},4
5ca8_A,{'MG'},5
5ca9_A,{'MG'},5
5cad_A,{'MG'},2
5cah_A,{'MG'},5
5cak_A,{'MG'},5
5caw_A,{'ZN'},2
5caw_C,{'ZN'},2
5cb6_A,{'MG'},3
5cbb_A,{'MG'},5
5cbi_A,{'MG'},5
5cbj_A,{'MG'},5
5cbk_A,{'MG'},3
5cbx_B,{'ZN'},6
5cby_A,{'ZN'},6
5cbz_E,{'ZN'},6
5cc0_A,{'ZN'},6
5cc1_A,{'ZN'},6
5cc3_A,{'MG'},5
5cc4_A,{'CA'},1
5cc5_A,{'MG'},5
5cc6_A,{'MG'},5
5cc7_A,{'MG'},5
5ccz_A,{'MG'},5
5cd6_A,{'CA'},5
5cde_A,{'ZN'},5
5cdg_A,{'ZN'},4
5cdl_A,{'MN'},5
5cdn_D,{'MN'},5
5cdq_S,{'MG'},5
5cds_A,{'ZN'},4
5cdt_A,{'ZN'},4
5ce3_B,{'MG'},6
5ce5_A,"{'CA', 'ZN'}",3
5ce9_A,{'CU'},2
5ce9_B,{'CU'},2
5cee_A,{'MG'},2
5cet_A,{'MN'},2
5cew_A,{'MG'},5
5cf3_A,{'CA'},5
5cfa_A,{'MG'},5
5cfe_A,{'CA'},4
5cfr_A,{'CA'},6
5cfs_A,{'MN'},3
5cg9_A,{'MN'},3
5cga_C,{'MG'},2
5cga_E,{'MG'},2
5cge_C,{'MG'},2
